Trial	Stimulus	Export Start Trial Time [ms]	Export End Trial Time [ms]	Participant	Color	Fixation Count	Fixation Frequency [count/s]	Fixation Duration Total [ms]	Fixation Duration Average [ms]	Fixation Duration Maximum [ms]	Fixation Duration Minimum [ms]	Fixation Dispersion Total [px]	Fixation Dispersion Average [px]	Fixation Dispersion Maximum [px]	Fixation Dispersion Minimum [px]	Saccade Count	Saccade Frequency [count/s]	Saccade Duration Total [ms]	Saccade Duration Average [ms]	Saccade Duration Maximum [ms]	Saccade Duration Minimum [ms]	Saccade Amplitude Total [°]	Saccade Amplitude Average [°]	Saccade Amplitude Maximum [°]	Saccade Amplitude Minimum [°]	Saccade Velocity Total [°/s]	Saccade Velocity Average [°/s]	Saccade Velocity Maximum [°/s]	Saccade Velocity Minimum [°/s]	Saccade Latency Average [ms]	Blink Count	Blink Frequency [count/s]	Blink Duration Total [ms]	Blink Duration Average [ms]	Blink Duration Maximum [ms]	Blink Duration Minimum [ms]	Left Mouse Click Count	Left Mouse Click Frequency [count/s]	Right Mouse Click Count	Right Mouse Click Frequency [count/s]	Scanpath Length [px]
Trial004	tekst bela 1.rtf	0.0	4902.4	Isidora 1	Coral	7	1.4	4206.4	600.9	1050.7	250.2	1036.4	148.1	252.1	50.1	5	1.0	217.1	43.4	117.0	16.7	15.7	3.1	7.2	0.7	343.4	68.7	113.2	40.2	772.1	2	0.4	367.3	183.6	250.4	116.8	0	0.0	0	0.0	2436
Trial004	tekst bela 1.rtf	0.0	4363.9	Tamara	CornflowerBlue	11	2.5	4073.3	370.3	684.3	217.1	1093.7	99.4	147.1	66.2	10	2.3	267.1	26.7	50.1	16.7	18.5	1.8	4.1	0.6	622.0	62.2	90.4	35.0	391.4	0	0.0	0.0	-	-	-	0	0.0	0	0.0	3477
Trial004	tekst bela 1.rtf	0.0	18692.0	Vanja	Crimson	41	2.2	16626.5	405.5	901.4	83.5	4988.6	121.7	263.3	15.3	34	1.8	818.0	24.1	83.5	16.7	82.7	2.4	15.9	0.0	2268.9	66.7	222.1	2.5	529.1	6	0.3	1135.1	189.2	317.2	100.2	0	0.0	0	0.0	14968
Trial005	narandzasta.rtf	0.0	1435.3	Isidora 1	Coral	4	2.8	884.7	221.2	317.2	116.8	555.6	138.9	212.0	66.6	1	0.7	33.4	33.4	33.4	33.4	3.4	3.4	3.4	3.4	100.6	100.6	100.6	100.6	0.0	2	1.4	233.7	116.9	150.3	83.5	0	0.0	0	0.0	1274
Trial005	narandzasta.rtf	0.0	4079.2	Tamara	CornflowerBlue	10	2.5	3822.9	382.3	767.9	166.9	1149.3	114.9	149.3	37.5	9	2.2	233.7	26.0	83.5	16.7	9.2	1.0	3.4	0.1	347.8	38.6	67.7	4.7	415.3	0	0.0	0.0	-	-	-	0	0.0	0	0.0	2084
Trial005	narandzasta.rtf	0.0	24544.9	Vanja	Crimson	53	2.2	21551.1	406.6	984.9	116.9	6499.8	122.6	262.0	18.9	43	1.8	951.5	22.1	66.8	16.7	78.7	1.8	12.4	0.1	3004.0	69.9	185.2	3.6	539.0	9	0.4	1886.5	209.6	367.2	150.2	0	0.0	0	0.0	18657
Trial006	tekst bela 2.rtf	0.0	199.4	Isidora 1	Coral	1	5.0	100.2	100.2	100.2	100.2	44.6	44.6	44.6	44.6	1	5.0	83.5	83.5	83.5	83.5	6.5	6.5	6.5	6.5	77.7	77.7	77.7	77.7	0.0	0	0.0	0.0	-	-	-	0	0.0	0	0.0	0
Trial006	tekst bela 2.rtf	0.0	201.4	Tamara	CornflowerBlue	1	5.0	183.6	183.6	183.6	183.6	5.9	5.9	5.9	5.9	0	0.0	0.0	-	-	-	0.0	-	-	-	0.0	-	-	-	0.0	0	0.0	0.0	-	-	-	0	0.0	0	0.0	0
Trial006	tekst bela 2.rtf	0.0	201.4	Vanja	Crimson	1	5.0	183.6	183.6	183.6	183.6	18.2	18.2	18.2	18.2	0	0.0	0.0	-	-	-	0.0	-	-	-	0.0	-	-	-	0.0	0	0.0	0.0	-	-	-	0	0.0	0	0.0	0
Trial007	ljubicasta.rtf	0.0	3895.4	Isidora 1	Coral	7	1.8	1652.7	236.1	467.5	83.5	1201.7	171.7	333.6	65.0	3	0.8	133.5	44.5	66.8	16.7	17.4	5.8	10.1	1.9	397.7	132.6	200.8	81.9	1736.3	5	1.3	1619.5	323.9	818.1	83.5	0	0.0	0	0.0	6167
Trial007	ljubicasta.rtf	0.0	7071.9	Tamara	CornflowerBlue	7	1.0	3510.9	501.6	840.3	150.2	585.7	83.7	181.1	27.2	4	0.6	118.6	29.7	50.1	16.7	6.6	1.7	4.0	0.1	180.9	45.2	79.0	3.8	2000.0	2	0.3	3173.0	1586.5	3056.2	116.9	0	0.0	0	0.0	2283
Trial007	ljubicasta.rtf	0.0	20483.7	Vanja	Crimson	42	2.1	12599.3	300.0	882.3	116.8	5030.6	119.8	274.7	31.2	32	1.6	952.2	29.8	100.2	16.7	109.0	3.4	18.1	0.0	3402.5	106.3	542.5	2.5	577.8	9	0.4	6545.5	727.3	1886.7	135.7	0	0.0	0	0.0	18069
Trial002	uputstvo.rtf	0.0	5746.6	Tamara	CornflowerBlue	8	1.4	4633.3	579.2	1319.2	166.9	875.9	109.5	181.3	35.9	7	1.2	260.7	37.2	108.9	16.7	13.6	1.9	6.9	0.1	277.9	39.7	80.2	4.8	633.1	1	0.2	801.4	801.4	801.4	801.4	0	0.0	0	0.0	1510
Trial002	uputstvo.rtf	0.0	6381.0	Vanja	Crimson	15	2.4	5669.9	378.0	767.9	83.5	1790.5	119.4	208.7	25.5	13	2.0	288.8	22.2	66.8	16.5	21.9	1.7	12.9	0.1	625.1	48.1	193.4	3.2	473.6	2	0.3	345.7	172.9	200.3	145.4	0	0.0	0	0.0	2443
Trial002	uputstvo.rtf	0.0	26936.8	Vanja novo	Cyan	54	2.0	21339.1	395.2	1502.3	85.8	6893.9	127.7	256.6	25.1	41	1.5	971.2	23.7	66.8	16.7	68.4	1.7	11.5	0.1	2464.7	60.1	171.5	5.8	645.1	13	0.5	3930.8	302.4	1185.3	133.5	0	0.0	0	0.0	14006
Trial002	uputstvo.rtf	0.0	2051.7	Proba	DarkBlue	0	0.0	0.0	0.0	-	-	0.0	-	-	-	0	0.0	0.0	-	-	-	0.0	-	-	-	0.0	-	-	-	0.0	0	0.0	0.0	-	-	-	0	0.0	0	0.0	0
Trial002	uputstvo.rtf	0.0	2453.5	Proba novo	DarkCyan	0	0.0	0.0	0.0	-	-	0.0	-	-	-	0	0.0	0.0	-	-	-	0.0	-	-	-	0.0	-	-	-	0.0	0	0.0	0.0	-	-	-	0	0.0	0	0.0	0
Trial002	uputstvo.rtf	0.0	7970.3	Reading1	DarkGoldenrod	13	1.6	7645.6	588.1	1719.3	100.2	2042.7	157.1	279.7	53.7	12	1.5	233.7	19.5	33.4	16.7	27.7	2.3	17.7	0.1	1031.0	85.9	530.9	4.5	655.6	0	0.0	0.0	-	-	-	0	0.0	0	0.0	2745
Trial002	uputstvo.rtf	0.0	5297.5	Reading2	DarkGray	9	1.7	5142.2	571.4	1151.9	117.2	1702.0	189.1	238.7	81.1	8	1.5	150.3	18.8	33.4	16.7	6.7	0.8	3.0	0.1	314.6	39.3	88.4	9.0	539.0	0	0.0	0.0	-	-	-	0	0.0	0	0.0	1928
Trial002	uputstvo.rtf	0.0	9882.5	Reading3	DarkGreen	13	1.3	9364.9	720.4	1819.6	217.0	1970.2	151.6	250.6	40.1	9	0.9	183.6	20.4	33.4	16.7	8.2	0.9	2.9	0.1	348.2	38.7	97.8	3.0	1153.9	3	0.3	267.1	89.0	100.2	83.5	0	0.0	0	0.0	2626
Trial002	uputstvo.rtf	0.0	7938.7	Reading4	DarkKhaki	12	1.5	7311.3	609.3	1452.2	116.8	1790.8	149.2	194.7	42.8	11	1.4	200.3	18.2	33.4	16.7	8.3	0.8	3.3	0.0	397.3	36.1	97.7	2.0	702.8	1	0.1	417.3	417.3	417.3	417.3	0	0.0	0	0.0	2428
Trial002	uputstvo.rtf	0.0	8208.6	P00	DarkMagenta	2	0.2	510.4	255.2	276.7	233.7	289.4	144.7	233.5	55.9	0	0.0	0.0	-	-	-	0.0	-	-	-	0.0	-	-	-	0.0	6	0.7	7529.2	1254.9	5719.1	83.5	0	0.0	0	0.0	172
Trial002	uputstvo.rtf	0.0	17200.8	P05	DarkOliveGreen	28	1.6	13107.2	468.1	1185.3	100.1	4097.5	146.3	236.2	38.3	20	1.2	485.5	24.3	83.5	16.7	19.4	1.0	2.8	0.1	774.5	38.7	83.5	3.2	807.6	6	0.3	3406.4	567.7	2788.4	100.2	0	0.0	0	0.0	5734
Trial002	uputstvo.rtf	0.0	12183.5	0008	DarkOrange	0	0.0	0.0	0.0	-	-	0.0	-	-	-	0	0.0	0.0	-	-	-	0.0	-	-	-	0.0	-	-	-	0.0	0	0.0	0.0	-	-	-	0	0.0	0	0.0	0
Trial002	uputstvo.rtf	0.0	15995.7	006	DarkOrchid	29	1.8	13486.4	465.0	1752.8	133.6	4815.0	166.0	258.7	57.8	25	1.6	801.3	32.1	217.0	16.6	58.2	2.3	24.2	0.0	1620.4	64.8	398.7	1.3	619.7	6	0.4	1502.5	250.4	417.3	166.9	0	0.0	0	0.0	6319
Trial002	uputstvo.rtf	0.0	19492.3	Reading7	DarkRed	28	1.4	16875.9	602.7	1352.2	133.2	4147.9	148.1	226.5	16.4	25	1.3	483.9	19.4	50.0	16.7	23.8	1.0	3.0	0.1	1216.9	48.7	120.6	3.8	699.0	3	0.2	2037.0	679.0	1786.6	116.9	0	0.0	0	0.0	6199
Trial002	uputstvo.rtf	0.0	5178.7	Reading8	DarkSalmon	11	2.1	4504.9	409.5	840.5	130.7	1693.3	153.9	246.0	50.6	7	1.4	168.2	24.0	37.4	18.7	9.9	1.4	3.4	0.0	356.4	50.9	91.9	1.8	651.1	3	0.6	392.5	130.8	149.6	112.2	0	0.0	0	0.0	2211
Trial002	uputstvo.rtf	0.0	22770.4	Reading9	DarkSeaGreen	49	2.2	18023.5	367.8	1502.5	83.5	5641.9	115.1	239.6	26.2	37	1.6	702.8	19.0	50.1	16.7	39.2	1.1	8.0	0.0	1779.3	48.1	347.8	1.2	596.9	14	0.6	3631.5	259.4	1573.5	83.5	0	0.0	0	0.0	8314
Trial002	uputstvo.rtf	0.0	7253.0	Reading10	DarkSlateBlue	12	1.7	6226.8	518.9	1135.2	183.6	2097.6	174.8	298.8	67.9	8	1.1	150.2	18.8	33.4	16.7	6.0	0.8	2.7	0.0	278.6	34.8	81.1	2.4	694.0	2	0.3	684.4	342.2	467.4	217.0	0	0.0	0	0.0	1802
Trial002	uputstvo.rtf	0.0	9594.4	Reading11	DarkSlateGray	16	1.7	9215.1	575.9	1869.7	150.2	2538.5	158.7	222.5	36.5	14	1.5	283.8	20.3	33.4	16.7	18.4	1.3	4.2	0.0	757.4	54.1	124.5	2.1	638.2	0	0.0	0.0	-	-	-	0	0.0	0	0.0	4089
Trial002	uputstvo.rtf	0.0	17221.7	Reading12	DarkTurquoise	19	1.1	13562.1	713.8	1919.5	200.4	2721.2	143.2	207.5	20.4	13	0.8	233.9	18.0	33.4	16.7	6.1	0.5	2.3	0.1	294.0	22.6	116.3	3.8	1038.4	6	0.3	3138.4	523.1	1852.8	83.4	0	0.0	0	0.0	3333
Trial002	uputstvo.rtf	0.0	4713.9	Reading13	DarkViolet	12	2.5	4206.7	350.6	567.5	183.7	1609.8	134.2	189.4	27.5	11	2.3	233.7	21.2	50.1	16.7	17.3	1.6	10.2	0.0	546.5	49.7	203.9	2.0	427.3	2	0.4	217.0	108.5	116.9	100.1	0	0.0	0	0.0	2158
Trial002	uputstvo.rtf	0.0	16117.8	Reading14	DeepPink	25	1.6	15207.1	608.3	2253.6	116.8	2843.3	113.7	171.9	12.5	20	1.2	384.9	19.2	50.1	16.7	11.3	0.6	4.6	0.0	460.4	23.0	92.5	1.6	651.9	4	0.2	433.9	108.5	116.8	100.1	0	0.0	0	0.0	3511
Trial002	uputstvo.rtf	0.0	1987.9	Reading15	DeepSkyBlue	6	3.0	1771.4	295.2	567.4	193.7	860.4	143.4	202.4	44.8	5	2.5	101.8	20.4	33.8	16.7	7.2	1.4	3.3	0.2	324.9	65.0	97.1	11.5	340.2	1	0.5	105.6	105.6	105.6	105.6	0	0.0	0	0.0	1268
Trial002	uputstvo.rtf	0.0	6540.2	Reading16	DimGray	11	1.7	5642.4	512.9	968.3	183.6	1501.1	136.5	189.6	64.1	11	1.7	183.6	16.7	16.7	16.7	17.3	1.6	8.3	0.2	1037.7	94.3	499.1	11.7	575.9	2	0.3	484.1	242.0	250.4	233.7	0	0.0	0	0.0	1969
Trial002	uputstvo.rtf	0.0	6821.0	Reading17	DodgerBlue	17	2.5	5127.5	301.6	599.9	99.9	1835.5	108.0	187.7	15.9	12	1.8	233.6	19.5	33.4	16.6	9.2	0.8	2.8	0.0	398.8	33.2	104.9	2.5	352.0	3	0.4	1286.5	428.8	817.9	83.5	0	0.0	0	0.0	2713
Trial002	uputstvo.rtf	0.0	13456.9	Reading18	Firebrick	20	1.5	12386.5	619.3	1318.8	183.6	2569.7	128.5	202.2	15.4	15	1.1	367.3	24.5	83.5	16.7	27.1	1.8	15.6	0.0	889.3	59.3	468.7	1.8	832.3	4	0.3	534.2	133.6	150.2	100.2	0	0.0	0	0.0	3335
Trial002	uputstvo.rtf	0.0	5765.5	Reading19	ForestGreen	15	2.6	5358.6	357.2	751.1	83.5	1874.8	125.0	185.3	29.4	12	2.1	200.3	16.7	16.7	16.7	4.6	0.4	1.0	0.1	276.4	23.0	57.6	4.2	467.4	1	0.2	100.2	100.2	100.2	100.2	0	0.0	0	0.0	2487
Trial002	uputstvo.rtf	0.0	5818.4	Reading20	Gainsboro	12	2.1	5257.5	438.1	817.7	133.5	1605.4	133.8	204.8	54.7	10	1.7	183.6	18.4	33.4	16.6	6.6	0.7	2.5	0.0	322.7	32.3	74.4	1.4	567.4	2	0.3	351.4	175.7	234.5	116.9	0	0.0	0	0.0	2116
Trial002	uputstvo.rtf	0.0	6618.2	Reading21	Gold	12	1.8	6126.5	510.5	1352.2	133.5	1527.1	127.3	171.0	34.2	11	1.7	217.0	19.7	33.4	16.7	14.7	1.3	8.8	0.0	563.4	51.2	265.0	3.0	562.6	1	0.2	166.9	166.9	166.9	166.9	0	0.0	0	0.0	1874
Trial002	uputstvo.rtf	0.0	4999.7	Reading22	Goldenrod	12	2.4	4290.2	357.5	600.9	133.6	1733.0	144.4	192.6	69.3	10	2.0	183.6	18.4	33.4	16.7	5.5	0.6	3.1	0.1	235.5	23.5	94.3	3.1	380.2	1	0.2	450.7	450.7	450.7	450.7	0	0.0	0	0.0	1896
Trial002	uputstvo.rtf	0.0	6668.7	Reading23	Gray	14	2.1	5557.6	397.0	817.8	102.1	1836.9	131.2	210.1	19.2	12	1.8	284.8	23.7	83.5	16.7	10.3	0.9	3.3	0.0	360.6	30.0	91.5	2.3	549.2	1	0.1	801.3	801.3	801.3	801.3	0	0.0	0	0.0	2579
Trial002	uputstvo.rtf	0.0	4075.3	Reading24	Green	9	2.2	3906.5	434.1	717.8	166.9	1084.8	120.5	188.0	49.5	8	2.0	150.2	18.8	33.4	16.7	6.1	0.8	2.9	0.2	278.5	34.8	86.3	11.5	467.4	0	0.0	0.0	-	-	-	0	0.0	0	0.0	1710
Trial002	uputstvo.rtf	0.0	7099.0	Reading25	GreenYellow	16	2.3	6811.0	425.7	968.2	100.2	1802.8	112.7	183.4	18.1	15	2.1	267.1	17.8	33.4	16.7	10.2	0.7	3.4	0.1	512.5	34.2	100.7	3.6	447.1	0	0.0	0.0	-	-	-	0	0.0	0	0.0	2701
Trial002	uputstvo.rtf	0.0	8803.9	Reading26	HotPink	10	1.1	6410.4	641.0	968.2	116.8	1406.8	140.7	201.4	21.1	8	0.9	133.6	16.7	16.7	16.7	4.1	0.5	2.0	0.1	247.3	30.9	121.8	6.7	734.5	1	0.1	2203.4	2203.4	2203.4	2203.4	0	0.0	0	0.0	1731
Trial002	uputstvo.rtf	0.0	5093.9	Reading27	IndianRed	8	1.6	4624.1	578.0	1101.8	167.0	1168.8	146.1	210.6	51.7	7	1.4	133.6	19.1	33.4	16.7	5.6	0.8	2.8	0.1	254.8	36.4	82.6	3.5	517.5	1	0.2	317.2	317.2	317.2	317.2	0	0.0	0	0.0	1473
Trial002	uputstvo.rtf	0.0	6770.5	Reading28	Indigo	11	1.6	6575.7	597.8	1579.4	135.7	1595.1	145.0	226.8	42.0	10	1.5	185.0	18.5	33.4	16.7	7.0	0.7	3.8	0.0	302.2	30.2	113.3	2.8	678.5	0	0.0	0.0	-	-	-	0	0.0	0	0.0	2187
Trial002	uputstvo.rtf	0.0	6606.6	Reading29	Khaki	13	2.0	5525.6	425.0	768.0	116.9	2007.9	154.5	223.5	43.7	9	1.4	166.9	18.5	33.4	16.7	6.8	0.8	3.6	0.0	298.4	33.2	107.9	2.7	528.0	3	0.5	818.0	272.7	584.3	83.5	0	0.0	0	0.0	2435
Trial002	uputstvo.rtf	0.0	9428.7	Reading30	LawnGreen	17	1.8	8814.4	518.5	1452.3	150.2	2657.5	156.3	224.1	53.1	13	1.4	233.7	18.0	33.4	16.7	10.0	0.8	2.7	0.1	521.3	40.1	131.6	4.7	726.2	3	0.3	317.2	105.7	150.2	83.5	0	0.0	0	0.0	2938
Trial002	uputstvo.rtf	0.0	8427.9	Reading31	LightBlue	11	1.3	7976.1	725.1	1318.8	100.2	2220.2	201.8	261.2	89.7	8	0.9	150.9	18.9	33.4	16.7	8.5	1.1	4.8	0.0	364.8	45.6	143.0	1.9	815.1	2	0.2	250.4	125.2	133.5	116.9	0	0.0	0	0.0	2539
Trial002	uputstvo.rtf	0.0	4564.7	Reading32	LightCoral	12	2.6	4347.9	362.3	834.5	167.0	1562.3	130.2	196.1	45.5	11	2.4	200.7	18.2	33.4	16.7	10.8	1.0	4.4	0.3	515.7	46.9	131.6	15.5	357.6	0	0.0	0.0	-	-	-	0	0.0	0	0.0	2442
Trial002	uputstvo.rtf	0.0	7637.6	Reading33	LightGray	11	1.4	7161.5	651.0	1185.2	267.1	1746.3	158.8	233.8	99.5	11	1.4	250.4	22.8	66.8	16.7	9.1	0.8	4.2	0.0	313.5	28.5	125.3	2.8	677.8	1	0.1	200.3	200.3	200.3	200.3	0	0.0	0	0.0	1913
Trial002	uputstvo.rtf	0.0	4880.4	Reading35	LightGreen	10	2.0	4523.7	452.4	751.1	200.3	1431.3	143.1	209.2	83.3	9	1.8	166.9	18.5	33.4	16.7	6.7	0.7	3.6	0.1	293.4	32.6	108.1	4.0	490.3	1	0.2	167.1	167.1	167.1	167.1	0	0.0	0	0.0	1677
Trial002	uputstvo.rtf	0.0	20781.1	Reading36	LightPink	38	1.8	19814.9	521.4	1251.9	116.9	5591.8	147.2	206.7	31.7	36	1.7	751.2	20.9	83.5	16.7	26.9	0.7	3.3	0.0	1157.9	32.2	99.7	1.5	546.1	1	0.0	133.6	133.6	133.6	133.6	0	0.0	0	0.0	6993
Trial002	uputstvo.rtf	0.0	8279.5	Reading37	LightSalmon	11	1.3	7344.7	667.7	1435.6	150.2	1645.4	149.6	213.3	48.4	10	1.2	183.6	18.4	33.4	16.7	6.6	0.7	3.0	0.0	305.6	30.6	89.3	2.7	712.2	1	0.1	684.6	684.6	684.6	684.6	0	0.0	0	0.0	1928
Trial002	uputstvo.rtf	0.0	6770.0	Reading38	LightSeaGreen	9	1.3	5674.7	630.5	1283.0	289.7	1666.6	185.2	230.9	148.5	7	1.0	134.9	19.3	33.4	16.7	5.1	0.7	2.9	0.0	213.7	30.5	87.8	2.9	499.1	1	0.1	911.4	911.4	911.4	911.4	0	0.0	0	0.0	1795
Trial002	uputstvo.rtf	0.0	4999.9	Reading39	LightSkyBlue	8	1.6	4456.9	557.1	684.2	300.3	1338.5	167.3	222.0	72.3	7	1.4	183.7	26.2	66.8	16.7	16.3	2.3	11.9	0.1	357.1	51.0	178.7	4.0	656.6	2	0.4	233.7	116.8	133.5	100.2	0	0.0	0	0.0	1253
Trial002	uputstvo.rtf	0.0	7572.3	Reading40	LightSlateGray	15	2.0	6360.1	424.0	934.7	100.1	2413.8	160.9	266.9	37.9	10	1.3	183.6	18.4	33.4	16.7	21.0	2.1	5.7	0.0	1171.8	117.2	343.9	2.6	799.4	7	0.9	734.5	104.9	116.8	83.5	0	0.0	0	0.0	1937
Trial002	uputstvo.rtf	0.0	4933.1	Reading41	LightSteelBlue	11	2.2	4290.0	390.0	784.4	133.5	1301.4	118.3	204.5	52.4	8	1.6	150.2	18.8	33.4	16.7	7.7	1.0	2.8	0.4	378.7	47.3	83.2	24.8	572.3	2	0.4	417.4	208.7	217.0	200.4	0	0.0	0	0.0	2141
Trial002	uputstvo.rtf	0.0	10670.9	Reading42	Lime	21	2.0	9699.0	461.9	884.7	83.4	3245.6	154.6	224.4	54.1	21	2.0	450.7	21.5	66.8	16.7	42.2	2.0	26.7	0.0	1437.1	68.4	799.4	2.0	481.6	1	0.1	484.2	484.2	484.2	484.2	0	0.0	0	0.0	4472
Trial002	uputstvo.rtf	0.0	13223.9	Reading43	LimeGreen	22	1.7	11285.1	513.0	968.5	150.2	3262.1	148.3	229.6	32.1	14	1.1	267.1	19.1	33.4	16.7	18.8	1.3	7.9	0.0	934.1	66.7	474.8	1.0	861.6	7	0.5	1452.3	207.5	233.7	183.6	0	0.0	0	0.0	4142
Trial002	uputstvo.rtf	0.0	9266.6	Reading44	Magenta	14	1.5	8350.3	596.5	1535.8	100.7	1869.3	133.5	187.2	14.9	12	1.3	200.4	16.7	16.8	16.7	5.1	0.4	0.9	0.1	304.0	25.3	52.1	4.6	677.1	2	0.2	681.0	340.5	547.5	133.5	0	0.0	0	0.0	1965
Trial002	uputstvo.rtf	0.0	7552.8	Reading45	Maroon	19	2.5	6410.4	337.4	1068.3	133.5	2319.5	122.1	179.2	21.0	16	2.1	283.8	17.7	33.4	16.7	10.6	0.7	2.4	0.1	559.3	35.0	80.5	3.4	434.0	3	0.4	651.0	217.0	417.2	116.9	0	0.0	0	0.0	3490
Trial002	uputstvo.rtf	0.0	6469.6	Reading46	MediumAquamarine	11	1.7	6209.8	564.5	1652.6	133.6	1521.7	138.3	190.6	75.0	11	1.7	250.4	22.8	66.8	16.7	14.2	1.3	6.4	0.1	496.0	45.1	121.9	6.4	502.5	0	0.0	0.0	-	-	-	0	0.0	0	0.0	2010
Trial002	uputstvo.rtf	0.0	7014.7	Reading47	MediumBlue	11	1.6	6794.0	617.6	2120.2	166.9	1588.0	144.4	225.9	42.1	10	1.4	200.3	20.0	33.4	16.7	9.0	0.9	3.0	0.1	363.2	36.3	91.1	6.2	710.4	0	0.0	0.0	-	-	-	0	0.0	0	0.0	2227
Trial002	uputstvo.rtf	0.0	5645.7	Reading48	MediumOrchid	10	1.8	4256.5	425.7	734.7	166.3	1350.0	135.0	208.5	35.6	10	1.8	200.3	20.0	33.4	16.6	18.8	1.9	12.9	0.1	651.5	65.2	387.6	7.6	454.5	1	0.2	1147.0	1147.0	1147.0	1147.0	0	0.0	0	0.0	1673
Trial002	uputstvo.rtf	0.0	6218.6	Reading49	MediumPurple	12	1.9	5876.1	489.7	934.1	100.2	1848.1	154.0	227.8	32.1	10	1.6	183.6	18.4	33.4	16.7	7.7	0.8	3.0	0.0	373.1	37.3	108.7	2.6	586.1	1	0.2	133.6	133.6	133.6	133.6	0	0.0	0	0.0	2357
Trial002	uputstvo.rtf	0.0	5802.9	Reading50	MediumSeaGreen	16	2.8	5508.8	344.3	734.5	133.1	2240.2	140.0	199.5	32.7	15	2.6	285.9	19.1	33.5	16.6	11.0	0.7	3.1	0.1	515.8	34.4	93.2	3.1	373.2	0	0.0	0.0	-	-	-	0	0.0	0	0.0	2881
Trial002	uputstvo.rtf	0.0	5814.7	Reading51	MediumSlateBlue	12	2.1	5175.0	431.2	651.1	133.5	1522.1	126.8	224.7	16.9	11	1.9	217.0	19.7	33.4	16.7	8.7	0.8	3.2	0.1	417.3	37.9	96.5	4.9	544.2	1	0.2	367.2	367.2	367.2	367.2	0	0.0	0	0.0	2278
Trial002	uputstvo.rtf	0.0	4812.5	Reading52	MediumSpringGreen	9	1.9	4623.9	513.8	934.8	150.2	1380.9	153.4	192.5	50.3	9	1.9	166.9	18.5	33.4	16.7	7.2	0.8	3.1	0.1	339.1	37.7	94.2	5.3	498.7	0	0.0	0.0	-	-	-	0	0.0	0	0.0	1718
Trial002	uputstvo.rtf	0.0	11649.4	Reading53	MediumTurquoise	19	1.6	11201.4	589.5	2086.4	283.8	3091.5	162.7	237.7	66.0	17	1.5	300.5	17.7	33.4	16.7	14.8	0.9	3.5	0.1	779.9	45.9	105.5	4.4	661.5	1	0.1	116.9	116.9	116.9	116.9	0	0.0	0	0.0	4160
Trial002	uputstvo.rtf	0.0	5767.2	Reading54	MediumVioletRed	10	1.7	5358.7	535.9	1168.5	100.2	1448.3	144.8	199.4	55.3	10	1.7	217.0	21.7	66.8	16.7	16.0	1.6	11.3	0.0	447.9	44.8	169.5	3.0	560.2	1	0.2	150.2	150.2	150.2	150.2	0	0.0	0	0.0	1768
Trial002	uputstvo.rtf	0.0	6996.2	Reading55	MidnightBlue	17	2.4	6460.3	380.0	684.4	116.9	2219.4	130.6	194.1	21.3	15	2.1	400.7	26.7	83.5	16.7	15.8	1.1	3.0	0.0	550.4	36.7	91.1	2.9	442.4	1	0.1	100.2	100.2	100.2	100.2	0	0.0	0	0.0	2984
Trial002	uputstvo.rtf	0.0	7135.7	Reading56	Moccasin	15	2.1	6727.5	448.5	884.8	183.6	2237.2	149.1	220.7	18.5	13	1.8	233.7	18.0	33.4	16.7	7.9	0.6	2.8	0.1	389.5	30.0	87.9	6.7	530.0	1	0.1	133.5	133.5	133.5	133.5	0	0.0	0	0.0	2454
Trial002	uputstvo.rtf	0.0	15780.6	Reading57	NavajoWhite	25	1.6	11048.7	441.9	1051.7	83.5	2662.9	106.5	216.2	25.6	16	1.0	287.0	17.9	33.4	16.7	22.7	1.4	9.9	0.1	1263.6	79.0	595.8	3.1	1002.3	11	0.7	4163.2	378.5	2143.2	83.5	0	0.0	0	0.0	4632
Trial002	uputstvo.rtf	0.0	6568.4	Reading58	Navy	12	1.8	6126.9	510.6	1118.4	100.2	1911.0	159.2	234.5	32.1	11	1.7	217.0	19.7	33.4	16.7	17.1	1.6	11.3	0.1	591.9	53.8	337.7	3.6	592.7	1	0.2	116.9	116.9	116.9	116.9	0	0.0	0	0.0	2080
Trial002	uputstvo.rtf	0.0	7503.2	Reading59	Olive	16	2.1	6733.1	420.8	1051.7	116.9	2107.2	131.7	214.5	36.5	12	1.6	288.4	24.0	83.5	16.7	24.5	2.0	13.5	0.2	707.0	58.9	161.4	9.2	627.6	4	0.5	403.8	101.0	116.9	86.6	0	0.0	0	0.0	3170
Trial002	uputstvo.rtf	0.0	5466.8	Reading60	OliveDrab	13	2.4	5108.4	393.0	601.1	116.9	1471.3	113.2	192.0	17.4	11	2.0	217.0	19.7	33.4	16.7	7.3	0.7	3.4	0.0	279.8	25.4	101.2	1.9	470.8	1	0.2	116.9	116.9	116.9	116.9	0	0.0	0	0.0	2076
Trial002	uputstvo.rtf	0.0	13000.8	Reading61	Orange	27	2.1	11735.4	434.6	1068.6	133.5	3700.0	137.0	211.4	33.6	21	1.6	383.9	18.3	33.4	16.7	26.9	1.3	8.5	0.1	1432.7	68.2	506.5	4.8	593.5	5	0.4	600.9	120.2	166.9	83.5	0	0.0	0	0.0	5269
